case_sfid,account_sfid,case_number,case_contact_name,case_product,case_status,case_resolution,case_details,case_closure,case_priority,case_severity,case_reason,case_type,case_category,case_created_date,case_closed_date
3825e2f2305084f02ba63f6317746f1b83727be7ba30d399a0dd3b37b9afe95c,90321b199015484b2709fa0dd762469d4e78a3ff0b117f07266a6f2833ef4b23,63836,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
6f4362b54d5164d1fd082f35fff94948be6e15a3412729a1f1d04b5e65ccf7e5,8c0f7fa36bf9f2c0ae8edbafe98dd00196f1ec690207a3973902289dc27900b7,63802,Contact_edf7784e,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-15,2024-05-15
a83748594cb6a619572d70da548151edf25b8ce96541494bd1a356ab4bbd5acd,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63840,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
3a1fd001701e31f83e16f83f975adececb189d9781065afc8bb8b5c0559a2bde,,63805,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
99acadc06c24c8efdf13b47c5f7b0ec7a43d34cc5a7449d65c9d22cd0ed10cb9,f7e086169d9589d68313b7f3a095b7d05c2707b1b0dd062d86c40e7571ff51ee,63833,Contact_04fea62e,Print Inspection System,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
1ac5968e64fcd7e88a9dbdfa8596c6967ba004d93a67d9a40e5122c461c9fb01,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63841,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
e87a6993f454956fb9c1964f29c8e1ccee46eec52d93516f51da60e8ead948fd,431285da63e16aa4de26e05079c5850fc2d9d410fc26fcb1164211b4d7edc914,63828,Contact_04fea62e,Text Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
ae0d07cbb578e34f379a66b22c8217eeeb90ec8d7241de491348e7be7fdff324,64f492e5d51395a52b78f8040e75eef87c0bd0b7ea76588af14b9ab88f650369,63824,Contact_3431ef87,GVD Enterprise,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-15,2024-05-15
cdd6aaca530d43778165fae69328a48120df96923b847ce6c627ab6edca373a8,,63853,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
ded70d68465d010c254480ffd98cbf4368905b12b2f4c7b04d0dad952c611d39,60e625b88663cff1171d843ec8469c20ac56d523c3c5bec12a86a79192e3f9e1,63809,Contact_04fea62e,Platform for Digital - Bundle - Concurrent Desktop Perpetual,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
983825ce6e0960e823709290fbda3298e30bb0ad34105e8073356ef3bfb7901f,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,63849,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
99c524efdc0e56b263ab7cdef05c4d5b1f3b4a45bd382aaebdb731bf21efe76f,431285da63e16aa4de26e05079c5850fc2d9d410fc26fcb1164211b4d7edc914,63827,Contact_04fea62e,Print Inspection,Closed,Cancelled,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
608e765f4f9971a9d1f1e08b5b1c2b1a141812d2229bfb2cded4fdb528442db7,8af6623917640a52c5bd7d53921f7618c7235bcb0e5103ced96f59d4bb49460e,63821,Contact_c4ede4b9,Verify,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-18
07869cf9f7461b075bd01b505d967a4d8f935df6ab7f6e0dcacaac144622bef1,c1119610aedf125571e945f346639c7892129efa9558b0f71500b731ba57d02f,63838,Contact_806a1c9f,Verify,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-15,2024-05-15
e701f7ee52850d51cc2c168ed168be2788a078088cace94ee26dca7089cc8e65,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,63854,Contact_b5f42782,Verify,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-05-15,2024-05-30
052c0b4c24d35865ef1fdb8f88f371b64c94fb62cd4a647a78fa39c7c4dd1373,ce0b3eba907674008d5b59ae1dd83e85916575b563a36bd5e7ab75c04e397f1c,63831,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
938473add8548f2cef4bbe116c43f30bafeba406bc558ac80b1b6ba314e8f35c,b450080a18d3cec98e91f258d3d7e47c9d101d464d2f93e37988b63ac38217e0,63806,Contact_52b001c8,GVW,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-05-15,2024-05-15
aa6f0c7fceb6006f77974dc4cc8cf8890988251add3aa4851c8505c0d8ca8915,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63852,Contact_52b001c8,GVW,Closed,Fixed,Undefined,Undefined,Normal,Low,Other,Network,Server & Configuration,2024-05-15,2024-05-16
36731ebc3651c7ce5973b9c9ccd8bd8255f62f9e34b6746f6cf1a827c9d2e403,7c80c364549720e993cf5d509c3794dc8ee9c3e87d96a417912bf65d148ef1b5,63829,Contact_07969993,Verify,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2024-05-15,2024-05-15
c617d36e373b5a4f8ddb7a297ee44894fb826924d27f2be0615fb364123cc89c,b7c58ed6df655df51c156f1b4aa9f00fd364541cbbb705d9fee61a78013df084,63826,Contact_2e08d0a4,GVD,Closed,Fixed,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Performance,Software,2024-05-15,2024-05-21
2d6cbc4108a300de509dc3ae475a87d0737e91a573d82e209f055e5f3ec75928,,63804,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
9641af4f21bf355b86e422bc7647e35260b8e4a80365f4acd4432bda7ae06e50,,63808,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,
869a8674a03d2d8d4eeaca7ff2da2a4ee8c079d3981cfb76e1be2dec714381f3,0e45934f296ca9a462fb43e3d47246ced1379555d4eb3e362193b30d7f56058e,63803,Contact_40d215f1,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-05-15,2024-05-15
92af620f10a409c0e1f2441695f813ba5a0d3eed69be26b529f930254b2dd0f7,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,63855,Contact_b5f42782,Verify,Closed,Known Issue,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2024-05-15,2024-07-16
dda1f59e17197279890b9b3bc0b445cef9d39bc52f9fc0f9813cbffd8446d5f9,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63842,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
965115f66139bc091f4a1f821f0463d6c0440ad71e4d7244f952ef291772688b,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63837,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
68c6a05f07f74e898f7f3fa15df38e16ecd4f427af60608522913f50a8c8a76e,,63822,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
2f8e1868b688f3048084bf6eccbc35225bc759fe0f68d4dba5907583074fa759,,63817,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
f090ef51d913977ff4cb10d8d83c32a4708bcb7d8af5b33d02df959996f85205,,63816,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
5f1eed31ff0aa5265e2b3ec8e19e25603d78f4db2bdedeb4d7d9fe47e4bc2e0f,c42d9e664999226c573cc57b6323c7ab0652cd201a0829d3e2918cc1a9c4238e,63820,Contact_c4ede4b9,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
3a4c84afdcbb14c8cfec154581013adadb1cd42d17c794ad9ce23b400b75a255,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63810,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
2acfb5d991c8152885d76acd70e81260c5bf7ade9f5be61fc272ed7c5b28d4c4,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63851,Contact_52b001c8,GVW,Closed,Fixed,Undefined,Undefined,Normal,Low,Other,Network,Server & Configuration,2024-05-15,2024-05-15
4ee1f94aa86ee8158ca2324ef1d9f378d3595abccbe8eb3e7f078848558aea7c,73d7fe2aacc656b691dca2292f764c849f3d25cc6bd600664c6d066734d23611,63835,Contact_04fea62e,Print Inspection System,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
9b3efe9f4ccc59702a75b006dff86dcef669ced2e059e422ea75a8911d0116b5,7678ebab565a583262c23a2dfa6cca1e841864ec2012e62000f3c0741727c701,63830,Contact_9b05b59a,GVD,Closed,No Customer Response,Module Affected: Application,Undefined,Normal,Medium,Other,Crash,Software,2024-05-15,2024-05-24
7e8b1d57252b22260ebedf4ff3c36fdc177dad59f97515fcdf7e2c74a88afaa3,c3be18dc894b9ec14116a57f2271d1a8a9e9b579650adba7f5017e208c3d6081,63811,Contact_04fea62e,Print Inspection,Closed,Cancelled,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
21bbecc2827a30b76590c5e55717f6553496f2b222e57241b31d1d425a291074,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63848,Contact_cb9c5d58,GVD,Closed,No Customer Response,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-15,2024-05-27
cd1ae87e5e01f28a1b04e788db4fda51598f6606a14d0c74dc69128076ef2253,38dae30274d49942c615f1755efc00e2b37d5c9c678a8c6bae685cd022b468d9,63846,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
c55f29a106543521f8a7dff8033949d32c02c46044ae806f08ff848c0023c6f5,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63834,Contact_04fea62e,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
94e203c3d3f6aba614af2635df776f75b62f94fdc5f297852330697cad624cd8,c53ab0710ec3fc359271acdd2b126a65a939acfd7e4680896e5eab02da051247,63847,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
5e9188a3e746bdf39f4ea7fafbfdf322ac115f5e0941e50ee15a9f3b1e405293,4da8c0e8bb2550f6c45cda1739faed4fff3c4a596b685925bcdd6a1ae3798e12,63823,Contact_ee08db46,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-05-15,2024-05-15
77b576f3273baf6fb7bbfbf1390acb2f884e31d07d73133187dc5e5e7105b085,89d5f2c52fe3b65432f28f36180ffc5e3037ca1706e2ce9780332efb64a2d949,63818,Contact_6cde7782,GVD,Closed,No Customer Response,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-24
8569d3111b286f0f5bdc1366b852feccb35ee9d4afc5371aec23a27f5e621558,03b0b04412503d1fd11344ecb4946400cf363cfb0ea6491ea7a377ef8ce5444f,63813,Contact_7b8b6cba,Verify,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-05-15,2024-05-15
52f3253867d1c82f8176e4c3b1ea357077f6976adff799df1472c402bad76eb1,,63807,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-15,2024-05-15
ca3dc1f08f046fb30485fbe554a7639c1bf94dadbd668648adc553b0631383f9,d458f2266f305b62790f60dfbcb172d8b386a219234ac81452342adca525e717,63832,Contact_20439d47,GVD,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-27
eab79a28f2500f13060945ded0bf40c0eb5a5ad10db8a877ff2742cc5a49c12e,0e45934f296ca9a462fb43e3d47246ced1379555d4eb3e362193b30d7f56058e,63812,Contact_545faae1,GVW Enterprise,Closed,Fixed,Undefined,Undefined,Normal,High,Other,User Access Issue,Licensing,2024-05-15,2024-05-15
7dc9560769eaa17a65f2407c9dae02482337fbc525be2e5a796509bc9f56fce0,13aa32d30a28577ae552bc13257cada55832bbff1f852b9aeb21a093da4a61ef,63819,Contact_cde6399f,GVW,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
2dadef2a5f9f17c85f3422a5593b48f500e649cc3de51c8c9956d4fcefb58c10,0654d566b2c2024410ab9187e9750446ac8145146c1872691a9d397e3c0da9da,63825,Contact_04fea62e,Print Inspection System,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
19d60fb52e0bcc8f870341c876bf3e15da707517533863ef5ef85a9eb59f6b0b,8b4a309a8155c7ab707ca5ad698e457891ca96fe87d3f4ebe7e67050ccc72731,63850,Contact_7d3ab9c7,Digital Platform,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-05-15,2024-05-15
91be95ad3e36d601caf535b2d8bcfdb6c522b1e43504cbc0557ccb9554fe1e85,e79a8f7579d1730a8cebb747a31406e85448efd2228d7072b0024d833f1e9e0d,63839,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
03d2da25e4b0ed8aba47e91c00866c07d14d4e781974ce6692b9289d202608de,64f492e5d51395a52b78f8040e75eef87c0bd0b7ea76588af14b9ab88f650369,63800,Contact_52b001c8,GVW Enterprise,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-05-15,2024-05-15
dcab7ca7c65fbafb32696e15694d95da8289a2b17a4946e6b9d5ce2df9243781,03b0b04412503d1fd11344ecb4946400cf363cfb0ea6491ea7a377ef8ce5444f,63814,Contact_e5fa5b82,Verify,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-05-15,2024-05-15
dd26358d55aa3a0c04cf8fe4e042a01c49994407fe9e73c88bb555bc0d2a5faa,743d7aca405db9ce39a9d4fb2ee8fd4fe34e8a62a6267aa68340ce3049be80bb,63845,Contact_04fea62e,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
473e98b09f061b91964336f039eea2b47b8fd400117c8b5e2fa38e09b6045875,f65440afa23b6038cd2ed007a7cb9f9c2e29dda56edb680425b003ac2d6c3f77,63844,Contact_04fea62e,Color Inspection,Closed,Cancelled,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
2c97897ee4d7f95f8f57e3cc7f174be938a36a1f25f1ed75e768584074eee852,62b7d0d2d9f618879bef35e0158acc1dfb7f643a42336dbad7d76c6673829df2,63843,Contact_04fea62e,Print Inspection,Closed,Cancelled,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
4befe9773919f624c3e6a0ac0f7c3095d178ae21d6d911a990976ac419fe2ae4,c10cd32d19ce0056b01c234191ec08686d544aa3bdd23dbfec95db765e9d71c7,63801,Contact_f02dfb7d,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-15,2024-05-15
0d08afe59de539d34b04bd278a93f2625f3ae478c1cb0841702278e4a0a7fc04,a6b6a3deac72bfbd98608d35a5c4d165e05ff0a89debb281b35fcaa665e47a8d,63815,Contact_8159d3bd,Verify,Closed,Fixed,Module Affected: Spelling,Undefined,Normal,Medium,Other,Software Performance,Software,2024-05-15,2024-05-17
42b63cc6eb61edd1fda4d96e15ab123f4f4c1eea6c94614e7b9375b3a876aa3c,1e555edaa5dbc0a5940dbea797d9a8b371f91558741598ff4cb8f6a574577f30,63788,Contact_c4ede4b9,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
aa0f1e2a5f3a00db92b1592aafba3c1bfa9ccf33a35076684dcace4b9048f7e7,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63780,Contact_f96497f6,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-05-14,2024-05-14
cdb7f827c11759996d4979c83e45a0a03ace75ec6deee52d8bd5cf9846403835,,63785,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-14,2024-05-14
0ac741e0a17b84c54ccafe94e494ce92547812678a1f8e76fa5586d876b1723c,6e82945ffb413ad4c8d6959c098b4ed0da944f8e945c448d605daa512cdfde36,63775,Contact_8e42856b,GVD,Closed,Done,Full,Undefined,Urgent,Medium,Other,License Activation,Licensing,2024-05-14,2024-05-14
c325336a7000415edc82afe823fcf6806d390902bf8f1eca92f22ab008e8a966,f58bf5d33b88c7645590e1ad37198c86e20c7cd9ea8402e6e46de7ef7cb3d1f5,63779,Contact_20439d47,GVD Perpetual,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-14,2024-05-14
ec56fa8e6f11bbf98846168fd3ac7b723750ba8ded4eb65695852183b75664e5,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63781,Contact_f96497f6,GVW,Closed,Undefined,Online,Undefined,Normal,Low,Other,License Issue,Licensing,2024-05-14,2024-05-14
777186ddb99793bc63f1abd2b46ada56843ab4f71514353a2573ed0e20eaa298,6356f3d55632aaf62cdf48dc3f4aa963bf43fe09afc0cb6288e65b3f251761c9,63793,Contact_13a7c655,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
5a33567c09ad49aaa93e612540d7e0b6e388aed6bfcbd67bcec07da0e4429c32,48a5c2ff83657d99d8affb23e6e78cb300a66e2e953b446322360079d0f8606a,63783,Contact_b5f42782,Verify,Closed,Known Issue,Module Affected: Text,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-05-14,2024-07-26
500bb6a8b71560cb54d6f893cf50dfa3135451a382f75dec0b908c44305c48d6,4aa1062942442d40ad86c77cff4a5894fb1f4da501ebed0610c1693fda7f67ab,63795,Contact_13a7c655,GVD Enterprise Perpetual,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
02e606d31f780b742fbb6d07d979c469137caa929a84554f39aa7607b6a3809c,c1db2dd869cb0d78c27670f59fd44db445e5c7d630bfe31407df07aed4ecdd97,63776,Contact_ac516a56,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Medium,Other,Software Question,Software,2024-05-14,2024-05-21
34b661fb09d29f68df706e3a084f139aad095e587f75c30db93cc0cb17a5d699,4fb77aaec40844afd43b63e7f0061f51f7f015838b87609596c8a28dd5afe846,63784,Contact_cc45202d,GVD,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Crash,Software,2024-05-14,2024-05-22
aad4183db3e85477d74a648facf9854cc6dd29066aa78c6b3eba617f240038ca,8b4a309a8155c7ab707ca5ad698e457891ca96fe87d3f4ebe7e67050ccc72731,63790,Contact_7d3ab9c7,GVD,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-05-14,2024-05-14
2e9abb559f4a9f1569ed4fc14b4059de1aa2de43ecc2a42f0a84f0318200bf2b,2dc3afacf988fabe635e1c03408ae90e42ebce1ace1c706fa40bd628a0434e95,63777,Contact_24faf233,GVD Perpetual,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-24
0dc224a2747441b6fcacbfb663288ce61aaa8b669c92eb725e4e188365d04508,,63791,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-14,2024-05-14
0e80e186b71ab70070b4ab4c33ba2f72e7f16080581001117cb28aceeade8a75,cafdba9f9b627116f2d8b885b80f9206c90c2857af5881621a193d3154dc3573,63774,Contact_52b001c8,GVD,Closed,Done,Module Affected: Application,Undefined,Normal,Medium,Other,Software Question,Software,2024-05-14,2024-05-14
300deffdab7edf997a2caeaf0cc3f5705b1688d51f216b598be784e04ad15a67,5c22419fe2a00b024effcebf2b98948a7f36a81c379da7f960782b1875f0c6a3,63796,Contact_b5f42782,GVD,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Bug,Software,2024-05-14,2024-08-12
b884b51419a5a93e43741c0fa60530ed7196214ea32bd3caeebb0cf20c5fe262,d2052e6781bca17202077c6ce7fcaf620ce93e66e4d4f1116e69907da7a29d4f,63778,Contact_55bbfc7e,GVD,Closed,Done,Module Affected: Barcode,Undefined,Normal,Low,Other,Software Question,Software,2024-05-14,2024-05-14
ad5b5e8abb3aadbc205952868d4c98c00d8a7e60373c94d8d4202bafc1aaf439,,63786,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-14,2024-05-14
b63aaf9ca3d53fa1e39ac2e8326fc933f83657c8ab3c4a8f3aeec754689c633e,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,63782,Contact_b5f42782,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Undefined,2024-05-14,2024-05-15
5a38ab2f4051ee3269da93f7b66cb6f3842bda5f97ecf2291b5c774a3497aa70,b450080a18d3cec98e91f258d3d7e47c9d101d464d2f93e37988b63ac38217e0,63792,Contact_d3c738cf,GVW,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-05-14,2024-05-14
3004c7738e1bde2eb236bab61cde3db8c272bc96b3c08b17b7b7f7dd89cf1297,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63797,Contact_52b001c8,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-05-14,2024-05-14
b667ef4c7cdee8f724de8b35dd981d0180b577e1fb7b850352e38758d4eb42a6,122a812e64b31a44d5b090738dba1948c9382351b8bac9edcff3e8ad0fdd2988,63787,Contact_7b468d48,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
fa55ca2ff7a8942f2f070888b192ddd5fde85e1e8014363d5e2a2334690f271e,8fb7702e6d7690cd60fefb121a3c96d01aa41062d497e607489578e662bcba6c,63789,Contact_b259fc21,Verify,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
05d82efc7683564dddd93acf0d9042717130cbb782351d63c90e40ad09d01f78,a064868aaf48173e68884f331b90113f2bff09e72a075676bb82665eb866a5ad,63798,Contact_c4ede4b9,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
73e48915b511f2e8a8a3fa2da40b63103c7e0151e20d489bb6d673e514b19746,380758ddd8be3fe8d6c692bc4a9f71c404fb705bd7d7e81432e51632ad6fb051,63794,Contact_6cde7782,Esko,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-05-14,2024-05-14
2b1846c9bcb7c892d4eb3ae6647f9d2765d7b603b0da0a8fee346e17107e9c80,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,63799,Contact_734c2c53,GVD,Duplicate,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Hardware,2024-05-14,2024-05-15
0e759602a3b1713b2b941e7692079587dd95578d8033b40e618d0b5c83ce70e3,58912bf7e5131400adbc1c1521158b7b8cc2f2f3fbd51ff73ad8d816007bfbdf,63755,Contact_52b001c8,GVW Enterprise,Closed,Done,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Question,Software,2024-05-13,2024-05-13
dfcd419666464ce4d0b15b96b1df5865daa6d931cd16fe9fccb254dd6db8df71,48a5c2ff83657d99d8affb23e6e78cb300a66e2e953b446322360079d0f8606a,63766,Contact_b5f42782,Verify,Closed,Known Issue,Module Affected: Text,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-05-13,2024-06-20
